,level_0,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,rank,policy
0,1414040,1514840,16063640,5305,False,5,5,6,8.5e-05,0.867647,0.358382,98,Tanh(),605,0.890756,0.75823,0.867647,0.705978,0.888889,0.753942,0.970588,0.938679,True,0.034834666666666646,ionosphere,17,exp0090_politica_1_oracle_1m1l,,,0.9540336096756443,topsis_pareto_oracle
0,1416887,1517687,16066487,300,False,3,3,1,0.00031,0.867647,0.453433,99,Identity(),0,0.865546,0.703477,0.867647,0.705248,0.866013,0.703004,0.941176,0.871212,True,0.0014960000000000158,ionosphere,18,exp0090_politica_1_oracle_1m1l,,,0.9592420870270234,topsis_pareto_oracle
0,1425906,1526706,16075506,2904,False,5,5,5,8.4e-05,0.867647,0.306908,95,SELU(),304,0.903361,0.78889,0.867647,0.710669,0.898693,0.778649,0.970588,0.936382,True,0.05214733333333332,ionosphere,2,exp0090_politica_1_oracle_1m1l,,,0.9506935452105635,topsis_pareto_oracle
0,1432460,1533260,16082060,3801,False,6,6,2,0.000165,0.926471,0.398254,97,GELU(approximate=False),401,0.882353,0.738604,0.926471,0.838462,0.892157,0.76088,0.941176,0.871212,True,0.066572,ionosphere,5,exp0090_politica_1_oracle_1m1l,,,0.9593623334936936,topsis_pareto_oracle
0,1435359,1536159,16084959,2608,False,2,2,9,6.6e-05,0.882353,0.287457,96,SELU(),308,0.89916,0.776885,0.882353,0.742652,0.898693,0.77617,0.970588,0.936382,True,0.022822000000000047,ionosphere,0,exp0090_politica_1_oracle_1m1l,,,0.9383382677646703,topsis_pareto_oracle
0,1443603,1544403,16093203,2402,False,0,0,3,0.000113,0.852941,0.3641,97,SELU(),302,0.89916,0.777526,0.852941,0.671397,0.888889,0.753942,0.941176,0.871212,True,0.07075266666666669,ionosphere,13,exp0090_politica_1_oracle_1m1l,,,0.9601758678089436,topsis_pareto_oracle
0,1447479,1548279,16097079,400,False,4,4,1,0.000268,0.867647,0.401962,97,Identity(),0,0.844538,0.664252,0.867647,0.720325,0.849673,0.676794,0.941176,0.874007,True,0.037382000000000026,ionosphere,14,exp0090_politica_1_oracle_1m1l,,,0.9282336304674815,topsis_pareto_oracle
0,1453623,1554423,16103223,1307,False,5,5,8,0.00011,0.955882,0.268294,95,ReLU(),107,0.920168,0.824351,0.955882,0.905068,0.931373,0.850086,0.970588,0.938679,True,0.05381133333333336,ionosphere,11,exp0090_politica_1_oracle_1m1l,,,0.9412296106433867,topsis_pareto_oracle
0,1458348,1559148,16107948,3503,False,3,3,4,0.000128,0.941176,0.345442,95,GELU(approximate=False),403,0.92437,0.832995,0.941176,0.870603,0.928105,0.841324,0.970588,0.938679,True,0.025071999999999983,ionosphere,4,exp0090_politica_1_oracle_1m1l,,,0.9542231408811149,topsis_pareto_oracle
0,1461612,1562412,16111212,601,False,6,6,2,0.000157,0.882353,0.369885,98,Identity(),1,0.882353,0.739574,0.882353,0.742652,0.882353,0.74007,0.941176,0.871212,True,0.002052000000000017,ionosphere,8,exp0090_politica_1_oracle_1m1l,,,0.9581955326657472,topsis_pareto_oracle
0,1471791,1572591,16121391,403,False,4,4,4,9.1e-05,0.852941,0.417676,93,Identity(),3,0.907563,0.796822,0.852941,0.6729,0.895425,0.76962,0.970588,0.938679,True,0.08261466666666666,ionosphere,10,exp0090_politica_1_oracle_1m1l,,,0.9473496364603045,topsis_pareto_oracle
0,1474313,1575113,16123913,4403,False,4,4,4,0.000149,0.838235,0.475998,98,Sigmoid(),503,0.827731,0.627494,0.838235,0.658281,0.833333,0.641386,0.941176,0.874007,True,0.020524666666666674,ionosphere,7,exp0090_politica_1_oracle_1m1l,,,0.92649499971923,topsis_pareto_oracle
0,1478639,1579439,16128239,4407,False,4,4,8,0.000106,0.852941,0.45354,95,Sigmoid(),507,0.857143,0.694645,0.852941,0.678521,0.856209,0.690849,0.941176,0.874007,True,0.010749333333333277,ionosphere,12,exp0090_politica_1_oracle_1m1l,,,0.9140951823018025,topsis_pareto_oracle
0,1486810,1587610,16136410,2704,False,3,3,5,8.9e-05,0.867647,0.315022,99,SELU(),304,0.894958,0.767557,0.867647,0.705248,0.888889,0.753564,0.970588,0.938679,True,0.04153933333333337,ionosphere,3,exp0090_politica_1_oracle_1m1l,,,0.9579729572327722,topsis_pareto_oracle
0,1493563,1594363,16143163,4102,False,1,1,3,0.00016,0.823529,0.522402,99,Sigmoid(),502,0.865546,0.709613,0.823529,0.626783,0.859477,0.697858,0.941176,0.874007,True,0.05522000000000005,ionosphere,15,exp0090_politica_1_oracle_1m1l,,,0.9282336304674815,topsis_pareto_oracle
0,1497445,1598245,16147045,3100,False,7,7,1,0.000235,0.911765,0.471721,89,SELU(),300,0.882353,0.738934,0.911765,0.80647,0.888889,0.753942,0.970588,0.938679,True,0.04502400000000003,ionosphere,1,exp0090_politica_1_oracle_1m1l,,,0.932786478815942,topsis_pareto_oracle
0,1505434,1606234,16155034,3407,False,2,2,8,0.000102,0.852941,0.319578,96,GELU(approximate=False),407,0.915966,0.81455,0.852941,0.6729,0.901961,0.783391,0.970588,0.938679,True,0.0944333333333333,ionosphere,16,exp0090_politica_1_oracle_1m1l,,,0.9433631695808213,topsis_pareto_oracle
0,1511412,1612212,16161012,1006,False,2,2,7,0.000104,0.823529,0.428861,97,ReLU(),106,0.89916,0.77656,0.823529,0.60386,0.882353,0.738549,0.970588,0.938679,True,0.11513333333333338,ionosphere,6,exp0090_politica_1_oracle_1m1l,,,0.9634914083247205,topsis_pareto_oracle
0,1517197,1617997,16166797,5203,False,4,4,4,0.000108,0.835526,0.417256,97,Tanh(),603,0.766917,0.465791,0.835526,0.624089,0.782164,0.500278,0.802632,0.546779,True,0.105532,diabetes,17,exp0090_politica_1_oracle_1m1l,,,0.9446817382072434,topsis_pareto_oracle
0,1517997,1618797,16167597,5006,False,2,2,7,8.4e-05,0.782895,0.44632,92,Tanh(),606,0.787594,0.51071,0.782895,0.507722,0.78655,0.509671,0.815789,0.576804,True,0.0019919999999999938,diabetes,18,exp0090_politica_1_oracle_1m1l,,,0.937165587781416,topsis_pareto_oracle
0,1523343,1624143,16172943,5504,False,7,7,5,9.7e-05,0.782895,0.453173,94,Tanh(),604,0.780075,0.495949,0.782895,0.499107,0.780702,0.496556,0.802632,0.546779,True,0.0021053333333333666,diabetes,2,exp0090_politica_1_oracle_1m1l,,,0.9309501963751103,topsis_pareto_oracle
0,1530180,1630980,16179780,2705,False,3,3,6,7.3e-05,0.822368,0.423046,96,SELU(),305,0.781955,0.495281,0.822368,0.593902,0.792398,0.520818,0.802632,0.544436,True,0.06574733333333334,diabetes,5,exp0090_politica_1_oracle_1m1l,,,0.9310124186326099,topsis_pareto_oracle
0,1534873,1635673,16184473,3503,False,3,3,4,0.000149,0.789474,0.437829,97,GELU(approximate=False),403,0.785714,0.509474,0.789474,0.515768,0.78655,0.510811,0.815789,0.579365,True,0.004196000000000015,diabetes,0,exp0090_politica_1_oracle_1m1l,,,0.9677143206523277,topsis_pareto_oracle
0,1542735,1643535,16192335,5304,False,5,5,5,9.1e-05,0.769737,0.486872,90,Tanh(),604,0.789474,0.516756,0.769737,0.461175,0.785088,0.50397,0.802632,0.544436,True,0.037054,diabetes,13,exp0090_politica_1_oracle_1m1l,,,0.9168105194716809,topsis_pareto_oracle
0,1550641,1651441,16200241,1807,False,2,2,8,8.9e-05,0.730263,0.51124,97,LeakyReLU(negative_slope=0.01),207,0.796992,0.535005,0.730263,0.374125,0.782164,0.499676,0.802632,0.546779,True,0.10725333333333331,diabetes,14,exp0090_politica_1_oracle_1m1l,,,0.9280978342860801,topsis_pareto_oracle
0,1551572,1652372,16201172,1103,False,3,3,4,0.000125,0.782895,0.468056,96,ReLU(),103,0.778196,0.488118,0.782895,0.501535,0.780702,0.494818,0.815789,0.576829,True,0.008944666666666637,diabetes,11,exp0090_politica_1_oracle_1m1l,,,0.9609664596832361,topsis_pareto_oracle
0,1560455,1661255,16210055,5001,False,2,2,2,0.000264,0.756579,0.55543,99,Tanh(),601,0.789474,0.51382,0.756579,0.443663,0.780702,0.494284,0.802632,0.544436,True,0.04677133333333339,diabetes,4,exp0090_politica_1_oracle_1m1l,,,0.9378255519600073,topsis_pareto_oracle
0,1564504,1665304,16214104,5001,False,2,2,2,0.000217,0.796053,0.453491,92,Tanh(),601,0.781955,0.495824,0.796053,0.528921,0.785088,0.50312,0.802632,0.544436,True,0.02206466666666666,diabetes,8,exp0090_politica_1_oracle_1m1l,,,0.932994046222821,topsis_pareto_oracle
0,1571829,1672629,16221429,2301,False,7,7,2,9.7e-05,0.743421,0.629022,99,LeakyReLU(negative_slope=0.01),201,0.770677,0.494702,0.743421,0.438195,0.766082,0.483611,0.789474,0.541679,True,0.037671333333333314,diabetes,10,exp0090_politica_1_oracle_1m1l,,,0.9624965368033896,topsis_pareto_oracle
0,1575457,1676257,16225057,4902,False,1,1,3,0.000113,0.769737,0.512541,93,Tanh(),602,0.785714,0.505953,0.769737,0.481756,0.780702,0.495955,0.815789,0.576804,True,0.016131333333333314,diabetes,7,exp0090_politica_1_oracle_1m1l,,,0.9380530885687212,topsis_pareto_oracle
0,1580313,1681113,16229913,905,False,1,1,6,9.4e-05,0.776316,0.49428,96,ReLU(),105,0.780075,0.490494,0.776316,0.484757,0.782164,0.496109,0.802632,0.544436,True,0.007568000000000019,diabetes,12,exp0090_politica_1_oracle_1m1l,,,0.9309228429414875,topsis_pareto_oracle
0,1589093,1689893,16238693,2103,False,5,5,4,0.000124,0.815789,0.449523,95,LeakyReLU(negative_slope=0.01),203,0.770677,0.476458,0.815789,0.576461,0.782164,0.500902,0.802632,0.544436,True,0.06666866666666667,diabetes,3,exp0090_politica_1_oracle_1m1l,,,0.9363004009601025,topsis_pareto_oracle
0,1595635,1696435,16245235,3905,False,7,7,6,8.9e-05,0.822368,0.453349,94,GELU(approximate=False),405,0.759399,0.449367,0.822368,0.597738,0.773392,0.482666,0.802632,0.546779,True,0.09891399999999999,diabetes,15,exp0090_politica_1_oracle_1m1l,,,0.9323487762889519,topsis_pareto_oracle
0,1597751,1698551,16247351,5101,False,3,3,2,0.000168,0.763158,0.503497,98,Tanh(),601,0.776316,0.486347,0.763158,0.460738,0.773392,0.480487,0.815789,0.576804,True,0.017072666666666663,diabetes,1,exp0090_politica_1_oracle_1m1l,,,0.9915249828432249,topsis_pareto_oracle
0,1602214,1703014,16251814,5408,False,6,6,9,6.9e-05,0.789474,0.484987,96,Tanh(),608,0.785714,0.506579,0.789474,0.512022,0.78655,0.506435,0.828947,0.608487,True,0.0037246666666666726,diabetes,16,exp0090_politica_1_oracle_1m1l,,,0.9506577367290793,topsis_pareto_oracle
0,1610132,1710932,16259732,3801,False,6,6,2,0.000207,0.796053,0.483704,96,GELU(approximate=False),401,0.770677,0.472728,0.796053,0.530353,0.777778,0.489096,0.802632,0.544436,True,0.038416666666666655,diabetes,6,exp0090_politica_1_oracle_1m1l,,,0.9372350462992333,topsis_pareto_oracle
0,1615761,1716561,16265361,4602,False,6,6,3,0.000222,0.823529,0.44986,95,Sigmoid(),502,0.840336,0.676971,0.823529,0.645281,0.836601,0.669839,0.897059,0.804616,True,0.021126666666666665,Australian,17,exp0090_politica_1_oracle_1m1l,,,0.9483900865619646,topsis_pareto_oracle
0,1621694,1722494,16271294,2800,False,4,4,1,0.000303,0.867647,0.370896,97,SELU(),300,0.838235,0.67102,0.867647,0.731002,0.844771,0.684364,0.911765,0.821271,True,0.03998800000000006,Australian,18,exp0090_politica_1_oracle_1m1l,,,0.9727570703403219,topsis_pareto_oracle
0,1627402,1728202,16277002,4102,False,1,1,3,0.000283,0.852941,0.468603,99,Sigmoid(),502,0.834034,0.6641,0.852941,0.707257,0.839869,0.676646,0.897059,0.804616,True,0.028771333333333333,Australian,2,exp0090_politica_1_oracle_1m1l,,,0.9625375076939957,topsis_pareto_oracle
0,1630930,1731730,16280530,4900,False,1,1,1,0.000274,0.845588,0.420388,95,Tanh(),600,0.852941,0.701337,0.845588,0.686368,0.851307,0.697671,0.897059,0.792253,True,0.00997933333333334,Australian,5,exp0090_politica_1_oracle_1m1l,,,0.957194608785484,topsis_pareto_oracle
0,1638568,1739368,16288168,1300,False,5,5,1,0.000327,0.830882,0.461521,96,ReLU(),100,0.85084,0.69664,0.830882,0.657691,0.848039,0.691157,0.911765,0.824563,True,0.025966000000000006,Australian,0,exp0090_politica_1_oracle_1m1l,,,0.9742192817601926,topsis_pareto_oracle
0,1645738,1746538,16295338,4602,False,6,6,3,0.000234,0.889706,0.414545,97,Sigmoid(),502,0.842437,0.680074,0.889706,0.777891,0.852941,0.701784,0.897059,0.796731,True,0.06521133333333336,Australian,13,exp0090_politica_1_oracle_1m1l,,,0.9621442229454386,topsis_pareto_oracle
0,1648444,1749244,16298044,3600,False,4,4,1,0.000344,0.852941,0.443576,99,GELU(approximate=False),400,0.865546,0.726832,0.852941,0.701455,0.862745,0.721182,0.911765,0.831209,True,0.01691799999999999,Australian,14,exp0090_politica_1_oracle_1m1l,,,1.0,topsis_pareto_oracle
0,1655284,1756084,16304884,4003,False,0,0,4,0.000239,0.838235,0.450982,99,Sigmoid(),503,0.859244,0.714426,0.838235,0.676269,0.854575,0.705567,0.897059,0.804616,True,0.025438,Australian,11,exp0090_politica_1_oracle_1m1l,,,0.963298664263737,topsis_pareto_oracle
0,1660958,1761758,16310558,4702,False,7,7,3,0.000249,0.823529,0.450323,96,Sigmoid(),502,0.840336,0.680696,0.823529,0.640733,0.836601,0.670693,0.897059,0.804616,True,0.02664199999999998,Australian,4,exp0090_politica_1_oracle_1m1l,,,0.9584670442434903,topsis_pareto_oracle
0,1668051,1768851,16317651,1706,False,1,1,7,0.000115,0.860294,0.333256,96,LeakyReLU(negative_slope=0.01),206,0.890756,0.778446,0.860294,0.718862,0.883987,0.76503,0.897059,0.790847,True,0.03972266666666665,Australian,8,exp0090_politica_1_oracle_1m1l,,,0.9428232830953552,topsis_pareto_oracle
0,1671291,1772091,16320891,4101,False,1,1,2,0.000269,0.867647,0.472894,98,Sigmoid(),501,0.844538,0.685258,0.867647,0.731721,0.849673,0.695581,0.897059,0.796731,True,0.030975333333333282,Australian,10,exp0090_politica_1_oracle_1m1l,,,0.9687814332260283,topsis_pareto_oracle
0,1677653,1778453,16327253,5000,False,2,2,1,0.00036,0.838235,0.398598,99,Tanh(),600,0.855042,0.706406,0.838235,0.671189,0.851307,0.698538,0.897059,0.796731,True,0.02347799999999996,Australian,7,exp0090_politica_1_oracle_1m1l,,,0.9626675743107364,topsis_pareto_oracle
0,1685197,1785997,16334797,3501,False,3,3,2,0.000219,0.830882,0.424924,99,GELU(approximate=False),401,0.867647,0.731226,0.830882,0.657658,0.859477,0.714804,0.897059,0.792253,True,0.049045333333333385,Australian,12,exp0090_politica_1_oracle_1m1l,,,0.9559987914976992,topsis_pareto_oracle
0,1686190,1786990,16335790,4103,False,1,1,4,0.000207,0.845588,0.430593,98,Sigmoid(),503,0.842437,0.681112,0.845588,0.688247,0.843137,0.682687,0.911765,0.831209,True,0.004756666666666669,Australian,3,exp0090_politica_1_oracle_1m1l,,,0.9816509041583747,topsis_pareto_oracle
0,1695525,1796325,16345125,4405,False,4,4,6,0.000174,0.830882,0.408206,99,Sigmoid(),505,0.857143,0.710564,0.830882,0.65956,0.851307,0.699119,0.911765,0.831209,True,0.034002666666666626,Australian,15,exp0090_politica_1_oracle_1m1l,,,0.956401317597709,topsis_pareto_oracle
0,1701727,1802527,16351327,1900,False,3,3,1,0.000265,0.882353,0.437478,97,LeakyReLU(negative_slope=0.01),200,0.846639,0.688738,0.882353,0.761987,0.854575,0.705034,0.911765,0.821271,True,0.04883266666666667,Australian,1,exp0090_politica_1_oracle_1m1l,,,0.9758145784983986,topsis_pareto_oracle
0,1705265,1806065,16354865,600,False,6,6,1,0.000266,0.838235,0.382457,98,Identity(),0,0.855042,0.70726,0.838235,0.670823,0.851307,0.698812,0.926471,0.858157,True,0.02429133333333337,Australian,16,exp0090_politica_1_oracle_1m1l,,,0.9837350801605454,topsis_pareto_oracle
0,1709260,1810060,16358860,5402,False,6,6,3,0.000145,0.867647,0.354263,97,Tanh(),602,0.861345,0.718221,0.867647,0.730961,0.862745,0.720972,0.897059,0.792253,True,0.008493333333333316,Australian,6,exp0090_politica_1_oracle_1m1l,,,0.9634266408528378,topsis_pareto_oracle
0,1716228,1817028,16365828,3913,False,7,7,14,0.000288,0.935673,0.209403,98,GELU(approximate=False),413,0.913952,0.803533,0.935673,0.855843,0.918778,0.815217,0.94152,0.867364,True,0.03487333333333331,car(3),17,exp0090_politica_1_oracle_1m1l,,,0.9150267384577508,topsis_pareto_oracle
0,1724254,1825054,16373854,3908,False,7,7,9,0.000362,0.862573,0.296037,98,GELU(approximate=False),408,0.889724,0.742203,0.862573,0.672398,0.88564,0.731961,0.912281,0.797415,True,0.046536666666666594,car(3),18,exp0090_politica_1_oracle_1m1l,,,0.9145737568776746,topsis_pareto_oracle
0,1726157,1826957,16375757,2009,False,4,4,10,0.000295,0.853801,0.351247,96,LeakyReLU(negative_slope=0.01),209,0.857978,0.667007,0.853801,0.653069,0.858999,0.669052,0.918129,0.809383,True,0.010655333333333314,car(3),2,exp0090_politica_1_oracle_1m1l,,,0.9102549490260563,topsis_pareto_oracle
0,1734543,1835343,16384143,1410,False,6,6,11,0.000283,0.862573,0.313408,97,ReLU(),110,0.880535,0.721973,0.862573,0.677312,0.877843,0.715131,0.912281,0.797734,True,0.029773999999999967,car(3),5,exp0090_politica_1_oracle_1m1l,,,0.9140215360530487,topsis_pareto_oracle
0,1738179,1838979,16387779,3805,False,6,6,6,0.000101,0.807018,0.823949,17,GELU(approximate=False),405,0.800334,0.522919,0.807018,0.533023,0.803119,0.524055,0.836257,0.604791,True,0.0067360000000000015,car(3),0,exp0090_politica_1_oracle_1m1l,,,0.9168545589836113,topsis_pareto_oracle
0,1745310,1846110,16394910,3911,False,7,7,12,0.000321,0.921053,0.240313,99,GELU(approximate=False),411,0.903926,0.780659,0.921053,0.818993,0.908382,0.790623,0.929825,0.839236,True,0.025555999999999985,car(3),13,exp0090_politica_1_oracle_1m1l,,,0.9163578135263298,topsis_pareto_oracle
0,1750431,1851231,16400031,3913,False,7,7,14,0.000191,0.874269,0.352219,50,GELU(approximate=False),413,0.864662,0.678314,0.874269,0.700037,0.868096,0.68619,0.883041,0.722482,True,0.014482000000000031,car(3),14,exp0090_politica_1_oracle_1m1l,,,0.868457823888074,topsis_pareto_oracle
0,1755371,1856171,16404971,911,False,1,1,12,0.000169,0.836257,0.411889,45,ReLU(),111,0.828739,0.58059,0.836257,0.60302,0.830409,0.585589,0.877193,0.70547,True,0.0149533333333333,car(3),11,exp0090_politica_1_oracle_1m1l,,,0.8832613527661548,topsis_pareto_oracle
0,1762756,1863556,16412356,3507,False,3,3,8,0.000406,0.900585,0.284929,99,GELU(approximate=False),407,0.879699,0.718535,0.900585,0.770811,0.88629,0.73512,0.918129,0.810244,True,0.03485066666666666,car(3),4,exp0090_politica_1_oracle_1m1l,,,0.9228747805969584,topsis_pareto_oracle
0,1766277,1867077,16415877,1006,False,2,2,7,0.000362,0.877193,0.313896,95,ReLU(),106,0.867168,0.689038,0.877193,0.714942,0.870695,0.697997,0.900585,0.767783,True,0.017269333333333286,car(3),8,exp0090_politica_1_oracle_1m1l,,,0.9126788775400625,topsis_pareto_oracle
0,1773130,1873930,16422730,2313,False,7,7,14,0.000281,0.921053,0.238687,99,LeakyReLU(negative_slope=0.01),213,0.904762,0.782891,0.921053,0.823316,0.908382,0.791957,0.935673,0.853039,True,0.02695000000000003,car(3),10,exp0090_politica_1_oracle_1m1l,,,0.9153979786660978,topsis_pareto_oracle
