,level_0,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,rank,policy
0,2622014,2913214,17462014,5200,False,4,4,1,0.000402,0.973214,0.185199,98,Tanh(),600,0.966837,0.929518,0.973214,0.942756,0.968254,0.932404,0.964286,0.925125,True,0.008825333333333388,wdbc,17,exp0090_politica_1_oracle_1m1l,,,0.9941825841405012,topsis_pareto_oracle
0,2631190,2922390,17471190,2700,False,3,3,1,0.000349,0.955357,0.152916,99,SELU(),300,0.97449,0.945896,0.955357,0.906765,0.970238,0.937082,0.964286,0.925125,True,0.02608733333333328,wdbc,18,exp0090_politica_1_oracle_1m1l,,,1.0,topsis_pareto_oracle
0,2632503,2923703,17472503,1200,False,4,4,1,0.000389,0.955357,0.224052,98,ReLU(),100,0.956633,0.90938,0.955357,0.906765,0.956349,0.908799,0.964286,0.925125,True,0.0017433333333332819,wdbc,2,exp0090_politica_1_oracle_1m1l,,,0.9941825841405012,topsis_pareto_oracle
0,2638786,2929986,17478786,5500,False,7,7,1,0.000348,0.973214,0.282748,99,Tanh(),600,0.977041,0.951042,0.973214,0.943616,0.97619,0.949326,0.964286,0.925125,True,0.004950666666666696,wdbc,5,exp0090_politica_1_oracle_1m1l,,,1.0,topsis_pareto_oracle
0,2644650,2935850,17484650,3600,False,4,4,1,0.000426,0.991071,0.178994,99,GELU(approximate=False),400,0.982143,0.96225,0.991071,0.981041,0.984127,0.966412,0.964286,0.925125,True,0.012527333333333335,wdbc,0,exp0090_politica_1_oracle_1m1l,,,1.0,topsis_pareto_oracle
0,2649228,2940428,17489228,300,False,3,3,1,0.00039,0.964286,0.125133,99,Identity(),0,0.966837,0.929896,0.964286,0.92376,0.96627,0.928485,0.964286,0.925125,True,0.004090666666666613,wdbc,13,exp0090_politica_1_oracle_1m1l,,,1.0,topsis_pareto_oracle
0,2654920,2946120,17494920,2800,False,4,4,1,0.000282,0.982143,0.155356,98,SELU(),300,0.984694,0.9674,0.982143,0.96225,0.984127,0.966237,0.964286,0.925125,True,0.003433333333333325,wdbc,14,exp0090_politica_1_oracle_1m1l,,,0.9941825841405012,topsis_pareto_oracle
0,2661255,2952455,17501255,2500,False,1,1,1,0.000273,0.973214,0.119462,99,SELU(),300,0.977041,0.950947,0.973214,0.943616,0.97619,0.949192,0.964286,0.925125,True,0.004887333333333317,wdbc,11,exp0090_politica_1_oracle_1m1l,,,1.0,topsis_pareto_oracle
0,2669187,2960387,17509187,3000,False,6,6,1,0.000346,0.964286,0.129387,98,SELU(),300,0.979592,0.956454,0.964286,0.92376,0.97619,0.949192,0.964286,0.925125,True,0.021796,wdbc,4,exp0090_politica_1_oracle_1m1l,,,0.9771327860883423,topsis_pareto_oracle
0,2673878,2965078,17513878,2500,False,1,1,1,0.000245,0.973214,0.111266,97,SELU(),300,0.979592,0.956454,0.973214,0.943616,0.978175,0.953517,0.964286,0.925125,True,0.008558666666666678,wdbc,8,exp0090_politica_1_oracle_1m1l,,,0.9883941008922492,topsis_pareto_oracle
0,2677815,2969015,17517815,5101,False,3,3,2,0.000236,0.982143,0.153088,99,Tanh(),601,0.979592,0.956623,0.982143,0.96295,0.980159,0.95763,0.964286,0.925125,True,0.004217999999999981,wdbc,10,exp0090_politica_1_oracle_1m1l,,,0.9941825841405012,topsis_pareto_oracle
0,2686255,2977455,17526255,5100,False,3,3,1,0.00035,0.964286,0.217778,99,Tanh(),600,0.982143,0.96225,0.964286,0.92376,0.978175,0.953697,0.964286,0.925125,True,0.025660000000000016,wdbc,7,exp0090_politica_1_oracle_1m1l,,,1.0,topsis_pareto_oracle
0,2688049,2979249,17528049,3000,False,6,6,1,0.000425,0.973214,0.13097,99,SELU(),300,0.971939,0.940256,0.973214,0.942756,0.972222,0.940784,0.964286,0.925125,True,0.0016666666666667052,wdbc,12,exp0090_politica_1_oracle_1m1l,,,1.0,topsis_pareto_oracle
0,2697862,2989062,17537862,3201,False,0,0,2,0.000234,0.946429,0.115554,99,GELU(approximate=False),401,0.977041,0.950968,0.946429,0.88527,0.970238,0.936382,0.964286,0.925125,True,0.04379866666666669,wdbc,3,exp0090_politica_1_oracle_1m1l,,,0.9941825841405012,topsis_pareto_oracle
0,2704783,2995983,17544783,400,False,4,4,1,0.000365,0.928571,0.145281,99,Identity(),0,0.969388,0.934663,0.928571,0.847619,0.960317,0.915102,0.964286,0.925125,True,0.05802933333333334,wdbc,15,exp0090_politica_1_oracle_1m1l,,,1.0,topsis_pareto_oracle
0,2707163,2998363,17547163,4101,False,1,1,2,0.000424,0.964286,0.346454,99,Sigmoid(),501,0.959184,0.914618,0.964286,0.925125,0.960317,0.916949,0.964286,0.925125,True,0.007004666666666622,wdbc,1,exp0090_politica_1_oracle_1m1l,,,0.9941825841405012,topsis_pareto_oracle
0,2711159,3002359,17551159,3300,False,1,1,1,0.000283,0.982143,0.321768,99,GELU(approximate=False),400,0.977041,0.951042,0.982143,0.96225,0.978175,0.953517,0.964286,0.925125,True,0.007471999999999997,wdbc,16,exp0090_politica_1_oracle_1m1l,,,1.0,topsis_pareto_oracle
0,2718199,3009399,17558199,2600,False,2,2,1,0.000275,0.964286,0.147602,99,SELU(),300,0.97449,0.945507,0.964286,0.92376,0.972222,0.940669,0.964286,0.925125,True,0.014497999999999974,wdbc,6,exp0090_politica_1_oracle_1m1l,,,1.0,topsis_pareto_oracle
0,2724814,3016014,17564814,3706,False,5,5,7,0.000779,0.870313,0.323687,99,GELU(approximate=False),406,0.881027,0.852984,0.870313,0.839793,0.87934,0.850879,0.879687,0.851406,True,0.008793999999999969,satimage,17,exp0090_politica_1_oracle_1m1l,,,0.9431979326413176,topsis_pareto_oracle
0,2728748,3019948,17568748,3307,False,1,1,8,0.000631,0.874219,0.322471,98,GELU(approximate=False),407,0.885268,0.858189,0.874219,0.844512,0.882292,0.854489,0.884375,0.857179,True,0.00911799999999996,satimage,18,exp0090_politica_1_oracle_1m1l,,,0.9423503763805333,topsis_pareto_oracle
0,2733817,3025017,17573817,2605,False,2,2,6,0.000592,0.871875,0.332094,99,SELU(),305,0.876786,0.847618,0.871875,0.841915,0.877604,0.848739,0.875,0.845629,True,0.004549333333333368,satimage,2,exp0090_politica_1_oracle_1m1l,,,0.9404303343289953,topsis_pareto_oracle
0,2740978,3032178,17580978,3504,False,3,3,5,0.00079,0.864844,0.340192,98,GELU(approximate=False),404,0.872991,0.842965,0.864844,0.832987,0.872049,0.84181,0.873438,0.843598,True,0.006651999999999954,satimage,5,exp0090_politica_1_oracle_1m1l,,,0.9456121198785965,topsis_pareto_oracle
0,2744740,3035940,17584740,3004,False,6,6,5,0.000714,0.871094,0.351079,97,SELU(),304,0.868527,0.837634,0.871094,0.840618,0.871354,0.840982,0.871875,0.841725,True,0.0022320000000000118,satimage,0,exp0090_politica_1_oracle_1m1l,,,0.9404604386995775,topsis_pareto_oracle
0,2749626,3040826,17589626,3206,False,0,0,7,0.000679,0.880469,0.317117,98,GELU(approximate=False),406,0.880134,0.851806,0.880469,0.852336,0.880208,0.851915,0.876562,0.847566,True,0.00035333333333335365,satimage,13,exp0090_politica_1_oracle_1m1l,,,0.9414042645840627,topsis_pareto_oracle
0,2760431,3051631,17600431,3006,False,6,6,7,0.000595,0.891406,0.304154,99,SELU(),306,0.876786,0.847725,0.891406,0.865882,0.880208,0.851968,0.879687,0.851423,True,0.012104666666666727,satimage,14,exp0090_politica_1_oracle_1m1l,,,0.9474640984813492,topsis_pareto_oracle
0,2761006,3052206,17601006,2406,False,0,0,7,0.00062,0.880469,0.314441,99,SELU(),306,0.882143,0.854328,0.880469,0.852267,0.881771,0.853832,0.876562,0.847547,True,0.0013739999999999863,satimage,11,exp0090_politica_1_oracle_1m1l,,,0.9358290525499381,topsis_pareto_oracle
0,2768019,3059219,17608019,2507,False,1,1,8,0.000535,0.889063,0.310383,96,SELU(),307,0.884598,0.857346,0.889063,0.862987,0.887326,0.86077,0.890625,0.865009,True,0.0037606666666665975,satimage,4,exp0090_politica_1_oracle_1m1l,,,0.9439089456300508,topsis_pareto_oracle
0,2775007,3066207,17615007,1807,False,2,2,8,0.000703,0.870313,0.321893,98,LeakyReLU(negative_slope=0.01),207,0.886161,0.859283,0.870313,0.839972,0.883333,0.855808,0.884375,0.857122,True,0.012873999999999977,satimage,8,exp0090_politica_1_oracle_1m1l,,,0.9437444325646099,topsis_pareto_oracle
0,2778195,3069395,17618195,2104,False,5,5,5,0.000848,0.870313,0.3259,96,LeakyReLU(negative_slope=0.01),204,0.868973,0.838049,0.870313,0.839687,0.871181,0.840745,0.875,0.845557,True,0.0017973333333332804,satimage,10,exp0090_politica_1_oracle_1m1l,,,0.9409290895536095,topsis_pareto_oracle
0,2784920,3076120,17624920,1108,False,3,3,9,0.000632,0.889844,0.294373,98,ReLU(),108,0.883259,0.855731,0.889844,0.863985,0.885243,0.858197,0.882812,0.855392,True,0.005502666666666656,satimage,7,exp0090_politica_1_oracle_1m1l,,,0.9372219190350777,topsis_pareto_oracle
0,2792331,3083531,17632331,2107,False,5,5,8,0.000754,0.877344,0.299212,98,LeakyReLU(negative_slope=0.01),207,0.885268,0.858235,0.877344,0.848384,0.883333,0.855809,0.882812,0.85525,True,0.006567333333333296,satimage,12,exp0090_politica_1_oracle_1m1l,,,0.9381734357610734,topsis_pareto_oracle
0,2795137,3086337,17635137,2706,False,3,3,7,0.000549,0.875,0.324239,98,SELU(),306,0.883482,0.855956,0.875,0.84572,0.881597,0.853659,0.879687,0.851372,True,0.006824000000000015,satimage,3,exp0090_politica_1_oracle_1m1l,,,0.9483158103418592,topsis_pareto_oracle
0,2802023,3093223,17642023,3807,False,6,6,8,0.000664,0.878906,0.308941,99,GELU(approximate=False),407,0.885268,0.858262,0.878906,0.850399,0.883681,0.856288,0.882812,0.855273,True,0.005241999999999969,satimage,15,exp0090_politica_1_oracle_1m1l,,,0.940384533843378,topsis_pareto_oracle
0,2806615,3097815,17646615,2605,False,2,2,6,0.000559,0.86875,0.330418,97,SELU(),305,0.873214,0.843213,0.86875,0.837615,0.872569,0.842369,0.873438,0.843506,True,0.0037319999999999944,satimage,1,exp0090_politica_1_oracle_1m1l,,,0.9377771228055828,topsis_pareto_oracle
0,2811930,3103130,17651930,3005,False,6,6,6,0.000579,0.867969,0.326256,97,SELU(),305,0.871652,0.841278,0.867969,0.836875,0.871007,0.840505,0.879687,0.851304,True,0.00293533333333329,satimage,16,exp0090_politica_1_oracle_1m1l,,,0.9415732793450083,topsis_pareto_oracle
0,2818340,3109540,17658340,3505,False,3,3,6,0.000866,0.875781,0.312486,98,GELU(approximate=False),405,0.872545,0.842488,0.875781,0.846702,0.874826,0.845355,0.879687,0.851652,True,0.0028093333333332935,satimage,6,exp0090_politica_1_oracle_1m1l,,,0.943524531832853,topsis_pareto_oracle
0,3025025,3506625,27368225,3522,False,3,3,23,0.000319,0.767677,0.814695,99,GELU(),422,0.773449,0.751924,0.767677,0.745869,0.777778,0.756589,0.777778,0.756575,True,0.0071466666666666345,vowel(2),17,exp0090_politica_1_oracle_1m1l,,,0.8547183297679917,topsis_pareto_oracle
0,3033867,3515467,27377067,921,False,1,1,22,0.000312,0.757576,0.877762,98,ReLU(),121,0.79798,0.779313,0.757576,0.737044,0.790123,0.771009,0.767677,0.746879,True,0.028179333333333334,vowel(2),18,exp0090_politica_1_oracle_1m1l,,,0.8407200347212822,topsis_pareto_oracle
0,3038634,3520234,27381834,3716,False,5,5,17,0.000328,0.666667,0.979321,99,GELU(),416,0.705628,0.679592,0.666667,0.639738,0.700337,0.674205,0.727273,0.702686,True,0.026569333333333296,vowel(2),2,exp0090_politica_1_oracle_1m1l,,,0.8515817051514842,topsis_pareto_oracle
0,3042923,3524523,27386123,3424,False,2,2,25,0.000317,0.79798,0.770858,96,GELU(),424,0.813853,0.796476,0.79798,0.779683,0.81257,0.795058,0.79798,0.779178,True,0.011195333333333298,vowel(2),5,exp0090_politica_1_oracle_1m1l,,,0.8412022107616305,topsis_pareto_oracle
0,3050870,3532470,27394070,1321,False,5,5,22,0.000315,0.752525,0.847086,99,ReLU(),121,0.792208,0.773145,0.752525,0.728494,0.784512,0.764356,0.777778,0.757001,True,0.02976733333333333,vowel(2),0,exp0090_politica_1_oracle_1m1l,,,0.8447068079296197,topsis_pareto_oracle
0,3057365,3538965,27400565,3715,False,5,5,16,0.000361,0.661616,0.975127,99,GELU(),415,0.721501,0.695274,0.661616,0.629476,0.707071,0.679384,0.727273,0.702289,True,0.04386533333333328,vowel(2),13,exp0090_politica_1_oracle_1m1l,,,0.8482858198093959,topsis_pareto_oracle
0,3058084,3539684,27401284,3213,False,0,0,14,0.000387,0.707071,0.996421,98,GELU(),413,0.714286,0.687794,0.707071,0.679803,0.712682,0.685998,0.707071,0.680918,True,0.005327333333333313,vowel(2),14,exp0090_politica_1_oracle_1m1l,,,0.8521903733893905,topsis_pareto_oracle
0,3065428,3547028,27408628,1922,False,3,3,23,0.000321,0.767677,0.821078,99,LeakyReLU(negative_slope=0.01),222,0.790765,0.771497,0.767677,0.7461,0.787879,0.768312,0.777778,0.758027,True,0.016931333333333336,vowel(2),11,exp0090_politica_1_oracle_1m1l,,,0.8483938938870738,topsis_pareto_oracle
0,3070088,3551688,27413288,1018,False,2,2,19,0.000339,0.686869,0.954867,99,ReLU(),118,0.701299,0.67382,0.686869,0.657366,0.701459,0.673663,0.747475,0.724912,True,0.010969333333333312,vowel(2),4,exp0090_politica_1_oracle_1m1l,,,0.8540706857606639,topsis_pareto_oracle
0,3076195,3557795,27419395,2118,False,5,5,19,0.000334,0.732323,0.911176,98,LeakyReLU(negative_slope=0.01),218,0.756133,0.734082,0.732323,0.707324,0.754209,0.731706,0.777778,0.758112,True,0.017838666666666707,vowel(2),8,exp0090_politica_1_oracle_1m1l,,,0.8629693703861788,topsis_pareto_oracle
0,3082591,3564191,27425791,1918,False,3,3,19,0.000315,0.742424,0.944692,99,LeakyReLU(negative_slope=0.01),218,0.722944,0.697586,0.742424,0.718342,0.73064,0.705815,0.747475,0.724994,True,0.013837333333333332,vowel(2),10,exp0090_politica_1_oracle_1m1l,,,0.8352909797116276,topsis_pareto_oracle
0,3090916,3572516,27434116,3819,False,6,6,20,0.000352,0.70202,0.868165,97,GELU(),419,0.777778,0.757693,0.70202,0.673717,0.762065,0.740064,0.757576,0.735898,True,0.05598399999999996,vowel(2),7,exp0090_politica_1_oracle_1m1l,,,0.8455852693566847,topsis_pareto_oracle
0,3092006,3573606,27435206,3317,False,1,1,18,0.000351,0.722222,0.887999,99,GELU(),417,0.730159,0.704789,0.722222,0.696539,0.728395,0.702734,0.727273,0.701656,True,0.005499999999999987,vowel(2),12,exp0090_politica_1_oracle_1m1l,,,0.8471533201280359,topsis_pareto_oracle
0,3101043,3582643,27444243,1419,False,6,6,20,0.000339,0.712121,0.908724,98,ReLU(),119,0.75469,0.732241,0.712121,0.685452,0.74523,0.721727,0.757576,0.737316,True,0.03119266666666672,vowel(2),3,exp0090_politica_1_oracle_1m1l,,,0.8531420994909089,topsis_pareto_oracle
0,3103150,3584750,27446350,3813,False,6,6,14,0.0004,0.712121,0.935995,98,GELU(),413,0.704185,0.677338,0.712121,0.68648,0.710438,0.68401,0.717172,0.691924,True,0.006094666666666655,vowel(2),15,exp0090_politica_1_oracle_1m1l,,,0.8521591620728249,topsis_pareto_oracle
0,3110869,3592469,27454069,3917,False,7,7,18,0.000351,0.686869,0.911925,99,GELU(),417,0.714286,0.686859,0.686869,0.65757,0.709315,0.68136,0.727273,0.701972,True,0.019526000000000005,vowel(2),1,exp0090_politica_1_oracle_1m1l,,,0.8401059244079473,topsis_pareto_oracle
0,3113796,3595396,27456996,3616,False,4,4,17,0.000358,0.717172,0.925824,98,GELU(),416,0.714286,0.688516,0.717172,0.691748,0.714927,0.689097,0.747475,0.724584,True,0.002154666666666675,vowel(2),16,exp0090_politica_1_oracle_1m1l,,,0.8588803390879677,topsis_pareto_oracle
0,3122384,3603984,27465584,3414,False,2,2,15,0.000382,0.671717,0.986685,98,GELU(),414,0.707071,0.680129,0.671717,0.642122,0.700337,0.672715,0.737374,0.713598,True,0.02533800000000001,vowel(2),6,exp0090_politica_1_oracle_1m1l,,,0.8598771343728933,topsis_pareto_oracle
0,3127823,3609423,27471023,2400,False,0,0,1,0.001924,0.999241,0.008391,98,SELU(),300,1.0,1.0,0.999241,0.997087,0.999831,0.999351,0.998483,0.994194,True,0.0019420000000000364,musk,17,exp0090_politica_1_oracle_1m1l,,,0.9902907757596036,topsis_pareto_oracle
0,3135868,3617468,27479068,1400,False,6,6,1,0.003174,0.999241,0.015,98,ReLU(),100,1.0,1.0,0.999241,0.997075,0.999831,0.99935,1.0,1.0,True,0.0019499999999999702,musk,18,exp0090_politica_1_oracle_1m1l,,,0.9938082585450561,topsis_pareto_oracle
0,3136012,3617612,27479212,1400,False,6,6,1,0.003256,1.0,0.009216,98,ReLU(),100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,0.0,musk,2,exp0090_politica_1_oracle_1m1l,,,0.9936024308175495,topsis_pareto_oracle
0,3144741,3626341,27487941,4700,False,7,7,1,0.003815,1.0,0.071884,95,Sigmoid(),500,0.999133,0.996664,1.0,1.0,0.999326,0.997405,0.998483,0.994194,True,0.0022240000000000038,musk,5,exp0090_politica_1_oracle_1m1l,,,0.9751582368901567,topsis_pareto_oracle
0,3147209,3628809,27490409,4300,False,3,3,1,0.006726,1.0,0.021504,99,Sigmoid(),500,1.0,1.0,1.0,1.0,1.0,1.0,0.998483,0.994194,True,0.0,musk,0,exp0090_politica_1_oracle_1m1l,,,0.990624750028608,topsis_pareto_oracle
0,3152808,3634408,27496008,4300,False,3,3,1,0.005257,1.0,0.04317,99,Sigmoid(),500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,0.0,musk,13,exp0090_politica_1_oracle_1m1l,,,1.0,topsis_pareto_oracle
0,3158407,3640007,27501607,4400,False,4,4,1,0.006757,1.0,0.021936,97,Sigmoid(),500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,0.0,musk,14,exp0090_politica_1_oracle_1m1l,,,0.9938082585450561,topsis_pareto_oracle
0,3165549,3647149,27508749,2101,False,5,5,2,0.00181,0.999241,0.010099,97,LeakyReLU(negative_slope=0.01),201,0.99935,0.997502,0.999241,0.997087,0.999494,0.998056,0.998483,0.994194,True,0.0006460000000000724,musk,11,exp0090_politica_1_oracle_1m1l,,,0.9863475704314968,topsis_pareto_oracle
0,3172862,3654462,27516062,1300,False,5,5,1,0.002886,1.0,0.042787,97,ReLU(),100,0.999566,0.998329,1.0,1.0,1.0,1.0,1.0,1.0,True,0.0011139999999999854,musk,4,exp0090_politica_1_oracle_1m1l,,,0.987649316790911,topsis_pareto_oracle
0,3175241,3656841,27518441,2004,False,4,4,5,0.000553,1.0,0.001088,97,LeakyReLU(negative_slope=0.01),204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,0.0,musk,8,exp0090_politica_1_oracle_1m1l,,,0.9739100884880426,topsis_pareto_oracle
0,3180809,3662409,27524009,4600,False,6,6,1,0.005326,1.0,0.041139,99,Sigmoid(),500,1.0,1.0,1.0,1.0,1.0,1.0,0.998483,0.994194,True,0.0,musk,10,exp0090_politica_1_oracle_1m1l,,,0.992801932932672,topsis_pareto_oracle
0,3186430,3668030,27529630,2603,False,2,2,4,0.000655,1.0,0.001253,96,SELU(),303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,0.0,musk,7,exp0090_politica_1_oracle_1m1l,,,0.9826347337072227,topsis_pareto_oracle
0,3194479,3676079,27537679,2400,False,0,0,1,0.00195,0.999241,0.015432,95,SELU(),300,0.999566,0.998333,0.999241,0.997087,0.999494,0.998056,1.0,1.0,True,0.0008306666666667203,musk,12,exp0090_politica_1_oracle_1m1l,,,0.9761904761904763,topsis_pareto_oracle
0,3200787,3682387,27543987,4200,False,2,2,1,0.003345,0.999241,0.059109,95,Sigmoid(),500,0.998699,0.994984,0.999241,0.997087,0.999157,0.996754,0.998483,0.994194,True,0.0014019999999999773,musk,3,exp0090_politica_1_oracle_1m1l,,,0.9747707461726524,topsis_pareto_oracle
0,3203235,3684835,27546435,904,False,1,1,5,0.000573,1.0,0.00116,96,ReLU(),104,1.0,1.0,1.0,1.0,1.0,1.0,0.998483,0.994194,True,0.0,musk,15,exp0090_politica_1_oracle_1m1l,,,0.969599884425657,topsis_pareto_oracle
0,3208806,3690406,27552006,4500,False,5,5,1,0.005447,1.0,0.029219,93,Sigmoid(),500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,0.0,musk,1,exp0090_politica_1_oracle_1m1l,,,0.9648336683250576,topsis_pareto_oracle
0,3214427,3696027,27557627,4600,False,6,6,1,0.007435,1.0,0.019662,98,Sigmoid(),500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,0.0,musk,16,exp0090_politica_1_oracle_1m1l,,,0.9936725438621096,topsis_pareto_oracle
0,3220006,3701606,27563206,4200,False,2,2,1,0.006218,1.0,0.023948,93,Sigmoid(),500,1.0,1.0,1.0,1.0,1.0,1.0,0.998483,0.994194,True,0.0,musk,6,exp0090_politica_1_oracle_1m1l,,,0.9685891080148118,topsis_pareto_oracle
