,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,group,policy,mcdm_tuples
5000,5000,12336200,1385,False,5,5,86,6.2e-05,0.914286,0.169268,96,ReLU(),185,0.987805,0.973467,0.914286,0.817018,0.971519,0.938268,0.971429,0.939651,False,0.04901266666666667,ionosphere,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
7843,7843,12339043,1481,False,6,6,82,6.2e-05,0.957143,0.211471,95,ReLU(),181,0.97561,0.9467,0.957143,0.910028,0.971519,0.938268,0.942857,0.880705,False,0.01231133333333334,ionosphere,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
15596,15596,12346796,2066,False,4,4,67,6.8e-05,0.928571,0.228828,98,LeakyReLU(negative_slope=0.01),266,0.979675,0.956164,0.928571,0.844072,0.968354,0.931484,0.914286,0.822753,True,0.034069333333333285,ionosphere,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
21015,21015,12352215,1080,False,2,2,81,6e-05,0.914286,0.235183,91,ReLU(),180,0.979675,0.956164,0.914286,0.81325,0.96519,0.924715,0.857143,0.708113,False,0.04359266666666661,ionosphere,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
27065,27065,12358265,1284,False,4,4,85,6.1e-05,0.915493,0.205523,99,ReLU(),184,0.983673,0.964607,0.915493,0.817949,0.971519,0.937845,0.942857,0.880705,True,0.045453333333333346,ionosphere,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
32851,32851,12364051,971,False,1,1,72,6.7e-05,0.914286,0.214503,96,ReLU(),171,0.979675,0.956394,0.914286,0.808974,0.96519,0.924715,0.914286,0.815076,False,0.04359266666666661,ionosphere,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
39176,39176,12370376,1888,False,2,2,89,6e-05,0.871429,0.342859,84,LeakyReLU(negative_slope=0.01),288,0.98374,0.965053,0.871429,0.709659,0.958861,0.910664,0.857143,0.691861,False,0.07487399999999995,ionosphere,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
43953,43953,12375153,1359,False,5,5,60,6.8e-05,0.9,0.273757,99,ReLU(),159,0.979675,0.956164,0.9,0.789352,0.96519,0.925341,0.914286,0.822753,True,0.053116666666666625,ionosphere,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
48744,48744,12379944,1399,False,5,5,100,5.8e-05,0.928571,0.199391,97,ReLU(),199,0.979675,0.955773,0.928571,0.844072,0.968354,0.931116,0.971429,0.939651,False,0.034069333333333285,ionosphere,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
55484,55484,12386684,2397,False,7,7,98,6e-05,0.928571,0.190394,96,LeakyReLU(negative_slope=0.01),297,0.98374,0.964401,0.928571,0.851631,0.971519,0.938268,0.942857,0.880705,False,0.036779333333333275,ionosphere,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
59924,59924,12391124,1289,False,4,4,90,6.1e-05,0.929577,0.236463,97,ReLU(),189,0.983673,0.964607,0.929577,0.847445,0.971519,0.937963,0.885714,0.765375,False,0.03606400000000002,ionosphere,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
66095,66095,12397295,2277,False,6,6,78,6.5e-05,0.914286,0.221803,96,LeakyReLU(negative_slope=0.01),277,0.979675,0.955537,0.914286,0.817018,0.96519,0.924284,1.0,1.0,False,0.04359266666666661,ionosphere,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
70169,70169,12401369,1573,False,7,7,74,6.5e-05,0.942857,0.201869,99,ReLU(),173,0.97561,0.946987,0.942857,0.87831,0.968354,0.931484,0.942857,0.877622,False,0.021835333333333356,ionosphere,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
78295,78295,12409495,1090,False,2,2,91,5.8e-05,0.9,0.254237,84,ReLU(),190,0.98374,0.964768,0.9,0.784079,0.96519,0.924715,0.942857,0.880705,False,0.055826666666666615,ionosphere,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
83826,83826,12415026,2390,False,7,7,91,5.9e-05,0.914286,0.218228,89,LeakyReLU(negative_slope=0.01),290,0.979675,0.955537,0.914286,0.817018,0.96519,0.924284,0.942857,0.880705,False,0.04359266666666661,ionosphere,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
88418,88418,12419618,2073,False,4,4,74,6.4e-05,0.942857,0.173629,98,LeakyReLU(negative_slope=0.01),273,0.987805,0.973607,0.942857,0.87831,0.977848,0.952252,0.885714,0.75333,True,0.0299653333333334,ionosphere,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
94540,94540,12425740,1694,False,0,0,95,6.3e-05,0.915493,0.210501,98,LeakyReLU(negative_slope=0.01),294,0.979592,0.955364,0.915493,0.818301,0.96519,0.924042,0.942857,0.880705,False,0.042732666666666676,ionosphere,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
100577,100577,12431777,1291,False,4,4,92,6e-05,0.9,0.224995,99,ReLU(),191,0.99187,0.982373,0.9,0.782531,0.971519,0.938268,0.914286,0.815076,False,0.06124666666666667,ionosphere,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
104626,104626,12435826,2772,False,3,3,73,3.5e-05,0.772727,0.56964,95,SELU(),372,0.814126,0.578636,0.772727,0.523364,0.794798,0.553376,0.815789,0.584109,True,0.02759933333333331,diabetes,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
111667,111667,12442867,2668,False,2,2,69,3.9e-05,0.745098,0.632714,90,SELU(),368,0.818182,0.588811,0.745098,0.489445,0.781792,0.543867,0.736842,0.46679,False,0.048722666666666616,diabetes,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
116960,116960,12448160,2888,False,4,4,89,3.7e-05,0.766234,0.497386,99,SELU(),388,0.830855,0.620521,0.766234,0.496047,0.810694,0.579726,0.815789,0.576829,True,0.04308066666666669,diabetes,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
122635,122635,12453835,2897,False,4,4,98,3.6e-05,0.746753,0.583807,96,SELU(),397,0.817844,0.587795,0.746753,0.451308,0.786127,0.539634,0.776316,0.507835,False,0.04739400000000001,diabetes,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
128561,128561,12459761,2895,False,4,4,96,3.7e-05,0.74026,0.601856,99,SELU(),395,0.825279,0.605113,0.74026,0.470145,0.809249,0.592696,0.75,0.430552,True,0.056679333333333304,diabetes,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
130738,130738,12461938,2595,False,1,1,96,3.6e-05,0.798701,0.472748,70,SELU(),395,0.804833,0.559095,0.798701,0.542303,0.786127,0.515615,0.736842,0.37596,False,0.012470666666666666,diabetes,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
139235,139235,12470435,2891,False,4,4,92,3.3e-05,0.75974,0.552848,96,SELU(),391,0.815985,0.583938,0.75974,0.445759,0.791907,0.524902,0.684211,0.250646,False,0.03749666666666666,diabetes,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
144734,144734,12475934,2562,False,1,1,63,4e-05,0.766234,0.561732,86,SELU(),362,0.827138,0.613849,0.766234,0.464708,0.786127,0.510568,0.710526,0.301244,False,0.04060266666666671,diabetes,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
150536,150536,12481736,3183,False,7,7,84,3.6e-05,0.751634,0.534479,90,SELU(),383,0.816327,0.585923,0.751634,0.451509,0.786127,0.528881,0.763158,0.464775,False,0.04312866666666667,diabetes,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
156167,156167,12487367,2496,False,0,0,97,3.7e-05,0.745098,0.606313,94,SELU(),396,0.816327,0.584763,0.745098,0.462299,0.800578,0.575125,0.710526,0.396179,True,0.047485999999999993,diabetes,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
161570,161570,12492770,2599,False,1,1,100,3.6e-05,0.753247,0.504364,98,SELU(),399,0.815985,0.58431,0.753247,0.442128,0.809249,0.573645,0.684211,0.250646,True,0.041825333333333305,diabetes,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
167822,167822,12499022,5389,False,5,5,90,3.3e-05,0.720779,0.622957,99,Tanh(),689,0.810409,0.573252,0.720779,0.389492,0.789017,0.527516,0.789474,0.511593,True,0.0597533333333334,diabetes,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
172721,172721,12503921,3145,False,7,7,46,4e-05,0.751634,0.595104,90,SELU(),345,0.810761,0.575459,0.751634,0.442371,0.803468,0.559467,0.789474,0.51821,True,0.03941799999999995,diabetes,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
175261,175261,12506461,3168,False,7,7,69,3.7e-05,0.79085,0.508535,88,SELU(),368,0.808905,0.567702,0.79085,0.520948,0.787572,0.514668,0.710526,0.315883,False,0.014221999999999957,diabetes,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
184436,184436,12515636,2862,False,4,4,63,3.9e-05,0.746753,0.565984,92,SELU(),362,0.810409,0.574506,0.746753,0.422311,0.793353,0.530142,0.710526,0.324867,False,0.04243733333333336,diabetes,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
189235,189235,12520435,2490,False,0,0,91,3.6e-05,0.779221,0.524841,81,SELU(),390,0.827138,0.609763,0.779221,0.495702,0.802023,0.551679,0.644737,0.145374,False,0.031944666666666656,diabetes,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
195987,195987,12527187,5097,False,2,2,98,3.6e-05,0.675325,0.567379,95,Tanh(),697,0.82342,0.601155,0.675325,0.237186,0.790462,0.523363,0.671053,0.236666,False,0.09873000000000005,diabetes,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
201194,201194,12532394,2992,False,5,5,93,3.7e-05,0.74026,0.606856,46,SELU(),392,0.80855,0.565676,0.74026,0.412395,0.791907,0.525753,0.802632,0.544714,False,0.04552666666666664,diabetes,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
206785,206785,12537985,1761,False,1,1,62,5e-05,0.84058,0.366301,98,LeakyReLU(negative_slope=0.01),261,0.89648,0.793127,0.84058,0.676004,0.884058,0.766816,0.898551,0.806432,True,0.037266666666666705,Australian,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
207902,207902,12539102,1687,False,0,0,88,4.9e-05,0.898551,0.300434,95,LeakyReLU(negative_slope=0.01),287,0.904762,0.807408,0.898551,0.802514,0.901771,0.802077,0.768116,0.540547,False,0.004140666666666644,Australian,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
214536,214536,12545736,3361,False,1,1,62,4e-05,0.876812,0.450223,11,GELU(approximate=False),461,0.89234,0.782086,0.876812,0.751524,0.887279,0.772135,0.84058,0.677176,False,0.010351999999999991,Australian,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
219881,219881,12551081,2286,False,6,6,87,4.8e-05,0.869565,0.345546,86,LeakyReLU(negative_slope=0.01),286,0.890269,0.77873,0.869565,0.736418,0.885668,0.769263,0.869565,0.748105,True,0.01380266666666663,Australian,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
224989,224989,12556189,1011,False,2,2,12,7e-05,0.876812,0.324765,61,ReLU(),111,0.890269,0.779329,0.876812,0.752259,0.887279,0.773314,0.869565,0.737513,True,0.008971333333333295,Australian,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
233109,233109,12564309,858,False,0,0,59,4.8e-05,0.869565,0.376404,93,ReLU(),158,0.89648,0.794385,0.869565,0.738624,0.890499,0.781998,0.797101,0.606268,True,0.01794333333333335,Australian,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
236047,236047,12567247,1174,False,3,3,75,4.7e-05,0.884058,0.35404,92,ReLU(),174,0.89648,0.792985,0.884058,0.765337,0.89533,0.789389,0.826087,0.648557,True,0.008281333333333363,Australian,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
246332,246332,12577532,2902,False,5,5,3,0.000155,0.833333,0.402146,98,SELU(),302,0.89441,0.786603,0.833333,0.686578,0.880837,0.761555,0.855072,0.707131,True,0.04071800000000003,Australian,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
250191,250191,12581391,1890,False,2,2,91,4.7e-05,0.862319,0.343114,98,LeakyReLU(negative_slope=0.01),290,0.89234,0.784233,0.862319,0.721438,0.884058,0.76647,0.884058,0.765705,True,0.02001400000000005,Australian,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
255776,255776,12586976,1359,False,5,5,60,5e-05,0.847826,0.435921,93,ReLU(),159,0.902691,0.803472,0.847826,0.692104,0.890499,0.778648,0.869565,0.737513,False,0.0365766666666667,Australian,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
263191,263191,12594391,1576,False,7,7,77,4.8e-05,0.826087,0.424358,93,ReLU(),176,0.910973,0.819866,0.826087,0.660263,0.890499,0.779473,0.826087,0.647581,False,0.05659066666666668,Australian,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
263286,263286,12594486,961,False,1,1,62,5.1e-05,0.884058,0.296673,86,ReLU(),161,0.888199,0.774935,0.884058,0.770271,0.885668,0.770642,0.855072,0.710066,False,0.0027606666666666335,Australian,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
270628,270628,12601828,2418,False,0,0,19,4.9e-05,0.876812,0.334044,44,SELU(),318,0.89648,0.792722,0.876812,0.756622,0.89211,0.784502,0.811594,0.618402,False,0.013112000000000013,Australian,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
277310,277310,12608510,869,False,0,0,70,5.1e-05,0.862319,0.378413,98,ReLU(),169,0.89648,0.791647,0.862319,0.723,0.887279,0.772971,0.869565,0.748105,False,0.022774000000000072,Australian,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
285522,285522,12616722,2078,False,4,4,79,4.6e-05,0.84058,0.404325,77,LeakyReLU(negative_slope=0.01),278,0.89648,0.791482,0.84058,0.680902,0.880837,0.759968,0.811594,0.620662,False,0.037266666666666705,Australian,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
289563,289563,12620763,1764,False,1,1,65,4.9e-05,0.847826,0.390543,63,LeakyReLU(negative_slope=0.01),264,0.89441,0.786784,0.847826,0.691054,0.884058,0.765622,0.869565,0.748105,False,0.031056000000000045,Australian,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
296770,296770,12627970,5312,False,5,5,13,6.6e-05,0.833333,0.419346,67,Tanh(),612,0.900621,0.799459,0.833333,0.663229,0.882448,0.761734,0.898551,0.796283,False,0.04485866666666668,Australian,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
302143,302143,12633343,3465,False,2,2,66,5.2e-05,0.847826,0.398436,88,GELU(approximate=False),465,0.898551,0.797592,0.847826,0.695958,0.885668,0.772011,0.84058,0.689778,True,0.03381666666666668,Australian,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
303158,303158,12634358,885,False,0,0,86,0.000127,0.950867,0.158192,93,ReLU(),185,0.956198,0.904606,0.950867,0.893816,0.955656,0.903574,0.953488,0.897149,True,0.003553999999999983,car(3),17,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
310382,310382,12641582,2298,False,6,6,99,0.000111,0.93913,0.182001,90,LeakyReLU(negative_slope=0.01),298,0.960363,0.914152,0.93913,0.866522,0.955656,0.903888,0.924419,0.831512,False,0.014155333333333298,car(3),18,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
317288,317288,12648488,1597,False,7,7,98,0.000118,0.950725,0.181681,98,ReLU(),197,0.965318,0.92421,0.950725,0.895678,0.965938,0.926223,0.936047,0.863639,True,0.010141999999999948,car(3),2,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
323666,323666,12654866,1296,False,4,4,97,0.000118,0.942197,0.179462,99,ReLU(),196,0.966116,0.926465,0.942197,0.873751,0.960797,0.91522,0.959302,0.912621,True,0.015946000000000016,car(3),5,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
329024,329024,12660224,999,False,1,1,100,0.000117,0.945087,0.167584,94,ReLU(),199,0.966116,0.926867,0.945087,0.880493,0.959512,0.912136,0.94186,0.872798,False,0.014019333333333309,car(3),0,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
335650,335650,12666850,999,False,1,1,100,0.000113,0.933526,0.182031,94,ReLU(),199,0.961983,0.917695,0.933526,0.855533,0.955013,0.902364,0.930233,0.847636,False,0.018971333333333378,car(3),13,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
336572,336572,12667772,2197,False,5,5,98,0.000122,0.959538,0.160821,95,LeakyReLU(negative_slope=0.01),297,0.961157,0.915698,0.959538,0.914915,0.958226,0.910111,0.94186,0.874897,False,0.0019540000000000113,car(3),14,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
345733,345733,12676933,1394,False,5,5,95,0.000121,0.947977,0.165378,99,ReLU(),194,0.963636,0.920827,0.947977,0.888109,0.962725,0.919053,0.895349,0.762522,True,0.010439333333333392,car(3),11,exp0090_politica_1_oracle_1m1l_nosbss,,,Individual,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
